Acc	AttrName	AttrVal
SAMN08325829	cell type	Fibroblast
SAMN08325829	passage number	P8
SAMN08325829	c1 chip size	Large
SAMN08325828	source_name	Human dermal fibroblasts
SAMN08325828	disease	wild-type control
SAMN08325828	cell type	Fibroblast
SAMN08325828	passage number	P8
SAMN08325828	c1 chip size	Large
SAMN08325827	source_name	Human dermal fibroblasts
SAMN08325827	disease	wild-type control
SAMN08325827	cell type	Fibroblast
SAMN08325827	passage number	P8
SAMN08325827	c1 chip size	Large
SAMN08325826	source_name	Human dermal fibroblasts
SAMN08325826	disease	wild-type control
SAMN08325826	cell type	Fibroblast
SAMN08325826	passage number	P8
SAMN08325826	c1 chip size	Large
SAMN08325825	source_name	Human dermal fibroblasts
SAMN08325825	disease	wild-type control
SAMN08325825	cell type	Fibroblast
SAMN08325825	passage number	P8
SAMN08325825	c1 chip size	Large
SAMN08325824	source_name	Human dermal fibroblasts
SAMN08325824	disease	wild-type control
SAMN08325824	cell type	Fibroblast
SAMN08325824	passage number	P8
SAMN08325824	c1 chip size	Large
SAMN08325823	source_name	Human dermal fibroblasts
SAMN08325823	disease	wild-type control
SAMN08325823	cell type	Fibroblast
SAMN08325823	passage number	P8
SAMN08325823	c1 chip size	Large
SAMN08325822	source_name	Human dermal fibroblasts
SAMN08325822	disease	wild-type control
SAMN08325822	cell type	Fibroblast
SAMN08325822	passage number	P8
SAMN08325822	c1 chip size	Large
SAMN08325821	source_name	Human dermal fibroblasts
SAMN08325821	disease	wild-type control
SAMN08325821	cell type	Fibroblast
SAMN08325821	passage number	P8
SAMN08325821	c1 chip size	Large
SAMN08325820	source_name	Human dermal fibroblasts
SAMN08325820	disease	wild-type control
SAMN08325820	cell type	Fibroblast
SAMN08325820	passage number	P8
SAMN08325820	c1 chip size	Large
SAMN08325819	source_name	Human dermal fibroblasts
SAMN08325819	disease	wild-type control
SAMN08325819	cell type	Fibroblast
SAMN08325819	passage number	P8
SAMN08325819	c1 chip size	Large
SAMN08325818	source_name	Human dermal fibroblasts
SAMN08325818	disease	wild-type control
SAMN08325818	cell type	Fibroblast
SAMN08325818	passage number	P8
SAMN08325818	c1 chip size	Large
SAMN08325817	source_name	Human dermal fibroblasts
SAMN08325817	disease	wild-type control
SAMN08325817	cell type	Fibroblast
SAMN08325817	passage number	P8
SAMN08325817	c1 chip size	Large
SAMN08325816	source_name	Human dermal fibroblasts
SAMN08325816	disease	wild-type control
SAMN08325816	cell type	Fibroblast
SAMN08325816	passage number	P8
SAMN08325816	c1 chip size	Large
SAMN08325815	source_name	Human dermal fibroblasts
SAMN08325815	disease	wild-type control
SAMN08325815	cell type	Fibroblast
SAMN08325815	passage number	P8
SAMN08325815	c1 chip size	Large
SAMN08325814	source_name	Human dermal fibroblasts
SAMN08325814	disease	wild-type control
SAMN08325814	cell type	Fibroblast
SAMN08325814	passage number	P8
SAMN08325814	c1 chip size	Large
SAMN08325813	source_name	Human dermal fibroblasts
SAMN08325813	disease	wild-type control
SAMN08325813	cell type	Fibroblast
SAMN08325813	passage number	P8
SAMN08325813	c1 chip size	Large
SAMN08325812	source_name	Human dermal fibroblasts
SAMN08325812	disease	wild-type control
SAMN08325812	cell type	Fibroblast
SAMN08325812	passage number	P8
SAMN08325812	c1 chip size	Large
SAMN08325811	source_name	Human dermal fibroblasts
SAMN08325811	disease	wild-type control
SAMN08325811	cell type	Fibroblast
SAMN08325811	passage number	P8
SAMN08325811	c1 chip size	Large
SAMN08325810	source_name	Human dermal fibroblasts
SAMN08325810	disease	wild-type control
SAMN08325810	cell type	Fibroblast
SAMN08325810	passage number	P8
SAMN08325810	c1 chip size	Large
SAMN08325809	source_name	Human dermal fibroblasts
SAMN08325809	disease	RDEB
SAMN08325809	cell type	Fibroblast
SAMN08325809	passage number	P5
SAMN08325809	c1 chip size	Large
SAMN08325808	source_name	Human dermal fibroblasts
SAMN08325808	disease	RDEB
SAMN08325808	cell type	Fibroblast
SAMN08325808	passage number	P5
SAMN08325808	c1 chip size	Large
SAMN08325807	source_name	Human dermal fibroblasts
SAMN08325807	disease	RDEB
SAMN08325807	cell type	Fibroblast
SAMN08325807	passage number	P5
SAMN08325807	c1 chip size	Large
SAMN08325806	source_name	Human dermal fibroblasts
SAMN08325806	disease	RDEB
SAMN08325806	cell type	Fibroblast
SAMN08325806	passage number	P5
SAMN08325806	c1 chip size	Large
SAMN08325805	source_name	Human dermal fibroblasts
SAMN08325805	disease	RDEB
SAMN08325805	cell type	Fibroblast
SAMN08325805	passage number	P5
SAMN08325805	c1 chip size	Large
SAMN08325804	source_name	Human dermal fibroblasts
SAMN08325804	disease	RDEB
SAMN08325804	cell type	Fibroblast
SAMN08325804	passage number	P5
SAMN08325804	c1 chip size	Large
SAMN08325803	source_name	Human dermal fibroblasts
SAMN08325803	disease	RDEB
SAMN08325803	cell type	Fibroblast
SAMN08325803	passage number	P5
SAMN08325803	c1 chip size	Large
SAMN08325802	source_name	Human dermal fibroblasts
SAMN08325802	disease	RDEB
SAMN08325802	cell type	Fibroblast
SAMN08325802	passage number	P9
SAMN08325802	c1 chip size	Large
SAMN08325801	source_name	Human dermal fibroblasts
SAMN08325801	disease	RDEB
SAMN08325801	cell type	Fibroblast
SAMN08325801	passage number	P9
SAMN08325801	c1 chip size	Large
SAMN08325800	source_name	Human dermal fibroblasts
SAMN08325800	disease	RDEB
SAMN08325800	cell type	Fibroblast
SAMN08325800	passage number	P9
SAMN08325800	c1 chip size	Large
SAMN08325799	source_name	Human dermal fibroblasts
SAMN08325799	disease	RDEB
SAMN08325799	cell type	Fibroblast
SAMN08325799	passage number	P9
SAMN08325799	c1 chip size	Large
SAMN08325798	source_name	Human dermal fibroblasts
SAMN08325798	disease	RDEB
SAMN08325798	cell type	Fibroblast
SAMN08325798	passage number	P9
SAMN08325798	c1 chip size	Large
SAMN08325797	source_name	Human dermal fibroblasts
SAMN08325797	disease	RDEB
SAMN08325797	cell type	Fibroblast
SAMN08325797	passage number	P9
SAMN08325797	c1 chip size	Large
SAMN08325796	source_name	Human dermal fibroblasts
SAMN08325796	disease	RDEB
SAMN08325796	cell type	Fibroblast
SAMN08325796	passage number	P9
SAMN08325796	c1 chip size	Large
SAMN08325795	source_name	Human dermal fibroblasts
SAMN08325795	disease	RDEB
SAMN08325795	cell type	Fibroblast
SAMN08325795	passage number	P9
SAMN08325795	c1 chip size	Large
SAMN08325794	source_name	Human dermal fibroblasts
SAMN08325794	disease	RDEB
SAMN08325794	cell type	Fibroblast
SAMN08325794	passage number	P9
SAMN08325794	c1 chip size	Large
SAMN08325793	source_name	Human dermal fibroblasts
SAMN08325793	disease	RDEB
SAMN08325793	cell type	Fibroblast
SAMN08325793	passage number	P9
SAMN08325793	c1 chip size	Large
SAMN08325792	source_name	Human dermal fibroblasts
SAMN08325792	disease	RDEB
SAMN08325792	cell type	Fibroblast
SAMN08325792	passage number	P9
SAMN08325792	c1 chip size	Large
SAMN08325791	source_name	Human dermal fibroblasts
SAMN08325791	disease	RDEB
SAMN08325791	cell type	Fibroblast
SAMN08325791	passage number	P9
SAMN08325791	c1 chip size	Large
SAMN08325790	source_name	Human dermal fibroblasts
SAMN08325790	disease	RDEB
SAMN08325790	cell type	Fibroblast
SAMN08325790	passage number	P9
SAMN08325790	c1 chip size	Large
SAMN08325789	source_name	Human dermal fibroblasts
SAMN08325789	disease	RDEB
SAMN08325789	cell type	Fibroblast
SAMN08325789	passage number	P9
SAMN08325789	c1 chip size	Large
SAMN08325788	source_name	Human dermal fibroblasts
SAMN08325788	disease	RDEB
SAMN08325788	cell type	Fibroblast
SAMN08325788	passage number	P9
SAMN08325788	c1 chip size	Large
SAMN08325787	source_name	Human dermal fibroblasts
SAMN08325787	disease	RDEB
SAMN08325787	cell type	Fibroblast
SAMN08325787	passage number	P9
SAMN08325787	c1 chip size	Large
SAMN08325786	source_name	Human dermal fibroblasts
SAMN08325786	disease	RDEB
SAMN08325786	cell type	Fibroblast
SAMN08325786	passage number	P9
SAMN08325786	c1 chip size	Large
SAMN08325785	source_name	Human dermal fibroblasts
SAMN08325785	disease	RDEB
SAMN08325785	cell type	Fibroblast
SAMN08325785	passage number	P9
SAMN08325785	c1 chip size	Large
SAMN08325784	source_name	Human dermal fibroblasts
SAMN08325784	disease	RDEB
SAMN08325784	cell type	Fibroblast
SAMN08325784	passage number	P9
SAMN08325784	c1 chip size	Large
SAMN08325783	source_name	Human dermal fibroblasts
SAMN08325783	disease	RDEB
SAMN08325783	cell type	Fibroblast
SAMN08325783	passage number	P9
SAMN08325783	c1 chip size	Large
SAMN08325782	source_name	Human dermal fibroblasts
SAMN08325782	disease	RDEB
SAMN08325782	cell type	Fibroblast
SAMN08325782	passage number	P9
SAMN08325782	c1 chip size	Large
SAMN08325781	source_name	Human dermal fibroblasts
SAMN08325781	disease	RDEB
SAMN08325781	cell type	Fibroblast
SAMN08325781	passage number	P9
SAMN08325781	c1 chip size	Large
SAMN08325780	source_name	Human dermal fibroblasts
SAMN08325780	disease	RDEB
SAMN08325780	cell type	Fibroblast
SAMN08325780	passage number	P9
SAMN08325780	c1 chip size	Large
SAMN08325779	source_name	Human dermal fibroblasts
SAMN08325779	disease	RDEB
SAMN08325779	cell type	Fibroblast
SAMN08325779	passage number	P9
SAMN08325779	c1 chip size	Large
SAMN08325778	source_name	Human dermal fibroblasts
SAMN08325778	disease	RDEB
SAMN08325778	cell type	Fibroblast
SAMN08325778	passage number	P9
SAMN08325778	c1 chip size	Large
SAMN08325777	source_name	Human dermal fibroblasts
SAMN08325777	disease	RDEB
SAMN08325777	cell type	Fibroblast
SAMN08325777	passage number	P9
SAMN08325777	c1 chip size	Large
SAMN08325776	source_name	Human dermal fibroblasts
SAMN08325776	disease	RDEB
SAMN08325776	cell type	Fibroblast
SAMN08325776	passage number	P9
SAMN08325776	c1 chip size	Large
SAMN08325775	source_name	Human dermal fibroblasts
SAMN08325775	disease	RDEB
SAMN08325775	cell type	Fibroblast
SAMN08325775	passage number	P9
SAMN08325775	c1 chip size	Large
SAMN08325774	source_name	Human dermal fibroblasts
SAMN08325774	disease	RDEB
SAMN08325774	cell type	Fibroblast
SAMN08325774	passage number	P9
SAMN08325774	c1 chip size	Large
SAMN08325773	source_name	Human dermal fibroblasts
SAMN08325773	disease	RDEB
SAMN08325773	cell type	Fibroblast
SAMN08325773	passage number	P9
SAMN08325773	c1 chip size	Large
SAMN08325772	source_name	Human dermal fibroblasts
SAMN08325772	disease	RDEB
SAMN08325772	cell type	Fibroblast
SAMN08325772	passage number	P9
SAMN08325772	c1 chip size	Large
SAMN08325771	source_name	Human dermal fibroblasts
SAMN08325771	disease	RDEB
SAMN08325771	cell type	Fibroblast
SAMN08325771	passage number	P9
SAMN08325771	c1 chip size	Large
SAMN08325770	source_name	Human dermal fibroblasts
SAMN08325770	disease	RDEB
SAMN08325770	cell type	Fibroblast
SAMN08325770	passage number	P9
SAMN08325770	c1 chip size	Large
SAMN08325769	source_name	Human dermal fibroblasts
SAMN08325769	disease	RDEB
SAMN08325769	cell type	Fibroblast
SAMN08325769	passage number	P9
SAMN08325769	c1 chip size	Large
SAMN08325768	source_name	Human dermal fibroblasts
SAMN08325768	disease	RDEB
SAMN08325768	cell type	Fibroblast
SAMN08325768	passage number	P9
SAMN08325768	c1 chip size	Large
SAMN08325767	source_name	Human dermal fibroblasts
SAMN08325767	disease	RDEB
SAMN08325767	cell type	Fibroblast
SAMN08325767	passage number	P9
SAMN08325767	c1 chip size	Large
SAMN08325766	source_name	Human dermal fibroblasts
SAMN08325766	disease	RDEB
SAMN08325766	cell type	Fibroblast
SAMN08325766	passage number	P9
SAMN08325766	c1 chip size	Large
SAMN08325765	source_name	Human dermal fibroblasts
SAMN08325765	disease	RDEB
SAMN08325765	cell type	Fibroblast
SAMN08325765	passage number	P9
SAMN08325765	c1 chip size	Large
SAMN08325764	source_name	Human dermal fibroblasts
SAMN08325764	disease	RDEB
SAMN08325764	cell type	Fibroblast
SAMN08325764	passage number	P9
SAMN08325764	c1 chip size	Large
SAMN08325763	source_name	Human dermal fibroblasts
SAMN08325763	disease	RDEB
SAMN08325763	cell type	Fibroblast
SAMN08325763	passage number	P9
SAMN08325763	c1 chip size	Large
SAMN08325762	source_name	Human dermal fibroblasts
SAMN08325762	disease	RDEB
SAMN08325762	cell type	Fibroblast
SAMN08325762	passage number	P9
SAMN08325762	c1 chip size	Large
SAMN08325761	source_name	Human dermal fibroblasts
SAMN08325761	disease	RDEB
SAMN08325761	cell type	Fibroblast
SAMN08325761	passage number	P9
SAMN08325761	c1 chip size	Large
SAMN08325760	source_name	Human dermal fibroblasts
SAMN08325760	disease	wild-type control
SAMN08325760	cell type	Fibroblast
SAMN08325760	passage number	P8
SAMN08325760	c1 chip size	Large
SAMN08325759	source_name	Human dermal fibroblasts
SAMN08325759	disease	wild-type control
SAMN08325759	cell type	Fibroblast
SAMN08325759	passage number	P8
SAMN08325759	c1 chip size	Large
SAMN08325758	source_name	Human dermal fibroblasts
SAMN08325758	disease	wild-type control
SAMN08325758	cell type	Fibroblast
SAMN08325758	passage number	P8
SAMN08325758	c1 chip size	Large
SAMN08325757	source_name	Human dermal fibroblasts
SAMN08325757	disease	wild-type control
SAMN08325757	cell type	Fibroblast
SAMN08325757	passage number	P8
SAMN08325757	c1 chip size	Large
SAMN08325756	source_name	Human dermal fibroblasts
SAMN08325756	disease	wild-type control
SAMN08325756	cell type	Fibroblast
SAMN08325756	passage number	P8
SAMN08325756	c1 chip size	Large
SAMN08325755	source_name	Human dermal fibroblasts
SAMN08325755	disease	wild-type control
SAMN08325755	cell type	Fibroblast
SAMN08325755	passage number	P6
SAMN08325755	c1 chip size	Large
SAMN08325754	source_name	Human dermal fibroblasts
SAMN08325754	disease	wild-type control
SAMN08325754	cell type	Fibroblast
SAMN08325754	passage number	P6
SAMN08325754	c1 chip size	Large
SAMN08325753	source_name	Human dermal fibroblasts
SAMN08325753	disease	wild-type control
SAMN08325753	cell type	Fibroblast
SAMN08325753	passage number	P6
SAMN08325753	c1 chip size	Large
SAMN08325752	source_name	Human dermal fibroblasts
SAMN08325752	disease	wild-type control
SAMN08325752	cell type	Fibroblast
SAMN08325752	passage number	P6
SAMN08325752	c1 chip size	Large
SAMN08325751	source_name	Human dermal fibroblasts
SAMN08325751	disease	wild-type control
SAMN08325751	cell type	Fibroblast
SAMN08325751	passage number	P6
SAMN08325751	c1 chip size	Large
SAMN08325750	source_name	Human dermal fibroblasts
SAMN08325750	disease	wild-type control
SAMN08325750	cell type	Fibroblast
SAMN08325750	passage number	P6
SAMN08325750	c1 chip size	Large
SAMN08325749	source_name	Human dermal fibroblasts
SAMN08325749	disease	wild-type control
SAMN08325749	cell type	Fibroblast
SAMN08325749	passage number	P6
SAMN08325749	c1 chip size	Large
SAMN08325748	source_name	Human dermal fibroblasts
SAMN08325748	disease	wild-type control
SAMN08325748	cell type	Fibroblast
SAMN08325748	passage number	P6
SAMN08325748	c1 chip size	Large
SAMN08325747	source_name	Human dermal fibroblasts
SAMN08325747	disease	wild-type control
SAMN08325747	cell type	Fibroblast
SAMN08325747	passage number	P6
SAMN08325747	c1 chip size	Large
SAMN08325746	source_name	Human dermal fibroblasts
SAMN08325746	disease	wild-type control
SAMN08325746	cell type	Fibroblast
SAMN08325746	passage number	P6
SAMN08325746	c1 chip size	Large
SAMN08325745	source_name	Human dermal fibroblasts
SAMN08325745	disease	wild-type control
SAMN08325745	cell type	Fibroblast
SAMN08325745	passage number	P6
SAMN08325745	c1 chip size	Large
SAMN08325744	source_name	Human dermal fibroblasts
SAMN08325744	disease	wild-type control
SAMN08325744	cell type	Fibroblast
SAMN08325744	passage number	P6
SAMN08325744	c1 chip size	Large
SAMN08325743	source_name	Human dermal fibroblasts
SAMN08325743	disease	wild-type control
SAMN08325743	cell type	Fibroblast
SAMN08325743	passage number	P6
SAMN08325743	c1 chip size	Large
SAMN08325742	source_name	Human dermal fibroblasts
SAMN08325742	disease	wild-type control
SAMN08325742	cell type	Fibroblast
SAMN08325742	passage number	P6
SAMN08325742	c1 chip size	Large
SAMN08325741	source_name	Human dermal fibroblasts
SAMN08325741	disease	wild-type control
SAMN08325741	cell type	Fibroblast
SAMN08325741	passage number	P6
SAMN08325741	c1 chip size	Large
SAMN08325740	source_name	Human dermal fibroblasts
SAMN08325740	disease	wild-type control
SAMN08325740	cell type	Fibroblast
SAMN08325740	passage number	P6
SAMN08325740	c1 chip size	Large
SAMN08325739	source_name	Human dermal fibroblasts
SAMN08325739	disease	wild-type control
SAMN08325739	cell type	Fibroblast
SAMN08325739	passage number	P6
SAMN08325739	c1 chip size	Large
SAMN08325738	source_name	Human dermal fibroblasts
SAMN08325738	disease	wild-type control
SAMN08325738	cell type	Fibroblast
SAMN08325738	passage number	P6
SAMN08325738	c1 chip size	Large
SAMN08325737	source_name	Human dermal fibroblasts
SAMN08325737	disease	wild-type control
SAMN08325737	cell type	Fibroblast
SAMN08325737	passage number	P6
SAMN08325737	c1 chip size	Large
SAMN08325736	source_name	Human dermal fibroblasts
SAMN08325736	disease	wild-type control
SAMN08325736	cell type	Fibroblast
SAMN08325736	passage number	P6
SAMN08325736	c1 chip size	Large
SAMN08325735	source_name	Human dermal fibroblasts
SAMN08325735	disease	wild-type control
SAMN08325735	cell type	Fibroblast
SAMN08325735	passage number	P6
SAMN08325735	c1 chip size	Large
SAMN08325734	source_name	Human dermal fibroblasts
SAMN08325734	disease	wild-type control
SAMN08325734	cell type	Fibroblast
SAMN08325734	passage number	P6
SAMN08325734	c1 chip size	Large
SAMN08325733	source_name	Human dermal fibroblasts
SAMN08325733	disease	wild-type control
SAMN08325733	cell type	Fibroblast
SAMN08325733	passage number	P6
SAMN08325733	c1 chip size	Large
SAMN08325732	source_name	Human dermal fibroblasts
SAMN08325732	disease	wild-type control
SAMN08325732	cell type	Fibroblast
SAMN08325732	passage number	P6
SAMN08325732	c1 chip size	Large
SAMN08325731	source_name	Human dermal fibroblasts
SAMN08325731	disease	wild-type control
SAMN08325731	cell type	Fibroblast
SAMN08325731	passage number	P6
SAMN08325731	c1 chip size	Large
SAMN08325730	source_name	Human dermal fibroblasts
SAMN08325730	disease	wild-type control
SAMN08325730	cell type	Fibroblast
SAMN08325730	passage number	P6
SAMN08325730	c1 chip size	Large
SAMN08325729	source_name	Human dermal fibroblasts
SAMN08325729	disease	wild-type control
SAMN08325729	cell type	Fibroblast
SAMN08325729	passage number	P6
SAMN08325729	c1 chip size	Large
SAMN08325728	source_name	Human dermal fibroblasts
SAMN08325728	disease	wild-type control
SAMN08325728	cell type	Fibroblast
SAMN08325728	passage number	P6
SAMN08325728	c1 chip size	Large
SAMN08325727	source_name	Human dermal fibroblasts
SAMN08325727	disease	wild-type control
SAMN08325727	cell type	Fibroblast
SAMN08325727	passage number	P6
SAMN08325727	c1 chip size	Large
SAMN08325726	source_name	Human dermal fibroblasts
SAMN08325726	disease	wild-type control
SAMN08325726	cell type	Fibroblast
SAMN08325726	passage number	P6
SAMN08325726	c1 chip size	Large
SAMN08325725	source_name	Human dermal fibroblasts
SAMN08325725	disease	wild-type control
SAMN08325725	cell type	Fibroblast
SAMN08325725	passage number	P6
SAMN08325725	c1 chip size	Large
SAMN08325724	source_name	Human dermal fibroblasts
SAMN08325724	disease	wild-type control
SAMN08325724	cell type	Fibroblast
SAMN08325724	passage number	P6
SAMN08325724	c1 chip size	Large
SAMN08325723	source_name	Human dermal fibroblasts
SAMN08325723	disease	wild-type control
SAMN08325723	cell type	Fibroblast
SAMN08325723	passage number	P6
SAMN08325723	c1 chip size	Large
SAMN08325722	source_name	Human dermal fibroblasts
SAMN08325722	disease	wild-type control
SAMN08325722	cell type	Fibroblast
SAMN08325722	passage number	P6
SAMN08325722	c1 chip size	Large
SAMN08325721	source_name	Human dermal fibroblasts
SAMN08325721	disease	wild-type control
SAMN08325721	cell type	Fibroblast
SAMN08325721	passage number	P6
SAMN08325721	c1 chip size	Large
SAMN08325720	source_name	Human dermal fibroblasts
SAMN08325720	disease	wild-type control
SAMN08325720	cell type	Fibroblast
SAMN08325720	passage number	P6
SAMN08325720	c1 chip size	Large
SAMN08325719	source_name	Human dermal fibroblasts
SAMN08325719	disease	wild-type control
SAMN08325719	cell type	Fibroblast
SAMN08325719	passage number	P6
SAMN08325719	c1 chip size	Large
SAMN08325718	source_name	Human dermal fibroblasts
SAMN08325718	disease	wild-type control
SAMN08325718	cell type	Fibroblast
SAMN08325718	passage number	P6
SAMN08325718	c1 chip size	Large
SAMN08325717	source_name	Human dermal fibroblasts
SAMN08325717	disease	wild-type control
SAMN08325717	cell type	Fibroblast
SAMN08325717	passage number	P6
SAMN08325717	c1 chip size	Large
SAMN08325716	source_name	Human dermal fibroblasts
SAMN08325716	disease	wild-type control
SAMN08325716	cell type	Fibroblast
SAMN08325716	passage number	P6
SAMN08325716	c1 chip size	Large
SAMN08325715	source_name	Human dermal fibroblasts
SAMN08325715	disease	wild-type control
SAMN08325715	cell type	Fibroblast
SAMN08325715	passage number	P6
SAMN08325715	c1 chip size	Large
SAMN08325714	source_name	Human dermal fibroblasts
SAMN08325714	disease	RDEB
SAMN08325714	cell type	Fibroblast
SAMN08325714	passage number	P9
SAMN08325714	c1 chip size	Large
SAMN08325713	source_name	Human dermal fibroblasts
SAMN08325713	disease	RDEB
SAMN08325713	cell type	Fibroblast
SAMN08325713	passage number	P9
SAMN08325713	c1 chip size	Large
SAMN08325712	source_name	Human dermal fibroblasts
SAMN08325712	disease	RDEB
SAMN08325712	cell type	Fibroblast
SAMN08325712	passage number	P9
SAMN08325712	c1 chip size	Large
SAMN08325711	source_name	Human dermal fibroblasts
SAMN08325711	disease	RDEB
SAMN08325711	cell type	Fibroblast
SAMN08325711	passage number	P9
SAMN08325711	c1 chip size	Large
SAMN08325710	source_name	Human dermal fibroblasts
SAMN08325710	disease	RDEB
SAMN08325710	cell type	Fibroblast
SAMN08325710	passage number	P7
SAMN08325710	c1 chip size	Large
SAMN08325709	source_name	Human dermal fibroblasts
SAMN08325709	disease	RDEB
SAMN08325709	cell type	Fibroblast
SAMN08325709	passage number	P7
SAMN08325709	c1 chip size	Large
SAMN08325708	source_name	Human dermal fibroblasts
SAMN08325708	disease	RDEB
SAMN08325708	cell type	Fibroblast
SAMN08325708	passage number	P7
SAMN08325708	c1 chip size	Large
SAMN08325707	source_name	Human dermal fibroblasts
SAMN08325707	disease	RDEB
SAMN08325707	cell type	Fibroblast
SAMN08325707	passage number	P7
SAMN08325707	c1 chip size	Large
SAMN08325706	source_name	Human dermal fibroblasts
SAMN08325706	disease	RDEB
SAMN08325706	cell type	Fibroblast
SAMN08325706	passage number	P7
SAMN08325706	c1 chip size	Large
SAMN08325705	source_name	Human dermal fibroblasts
SAMN08325705	disease	RDEB
SAMN08325705	cell type	Fibroblast
SAMN08325705	passage number	P7
SAMN08325705	c1 chip size	Large
SAMN08325704	source_name	Human dermal fibroblasts
SAMN08325704	disease	RDEB
SAMN08325704	cell type	Fibroblast
SAMN08325704	passage number	P7
SAMN08325704	c1 chip size	Large
SAMN08325703	source_name	Human dermal fibroblasts
SAMN08325703	disease	RDEB
SAMN08325703	cell type	Fibroblast
SAMN08325703	passage number	P7
SAMN08325703	c1 chip size	Large
SAMN08325702	source_name	Human dermal fibroblasts
SAMN08325702	disease	RDEB
SAMN08325702	cell type	Fibroblast
SAMN08325702	passage number	P7
SAMN08325702	c1 chip size	Large
SAMN08325701	source_name	Human dermal fibroblasts
SAMN08325701	disease	RDEB
SAMN08325701	cell type	Fibroblast
SAMN08325701	passage number	P7
SAMN08325701	c1 chip size	Large
SAMN08325700	source_name	Human dermal fibroblasts
SAMN08325700	disease	RDEB
SAMN08325700	cell type	Fibroblast
SAMN08325700	passage number	P7
SAMN08325700	c1 chip size	Large
SAMN08325699	source_name	Human dermal fibroblasts
SAMN08325699	disease	RDEB
SAMN08325699	cell type	Fibroblast
SAMN08325699	passage number	P7
SAMN08325699	c1 chip size	Large
SAMN08325698	source_name	Human dermal fibroblasts
SAMN08325698	disease	RDEB
SAMN08325698	cell type	Fibroblast
SAMN08325698	passage number	P7
SAMN08325698	c1 chip size	Large
SAMN08325697	source_name	Human dermal fibroblasts
SAMN08325697	disease	RDEB
SAMN08325697	cell type	Fibroblast
SAMN08325697	passage number	P7
SAMN08325697	c1 chip size	Large
SAMN08325696	source_name	Human dermal fibroblasts
SAMN08325696	disease	RDEB
SAMN08325696	cell type	Fibroblast
SAMN08325696	passage number	P7
SAMN08325696	c1 chip size	Large
SAMN08325695	source_name	Human dermal fibroblasts
SAMN08325695	disease	RDEB
SAMN08325695	cell type	Fibroblast
SAMN08325695	passage number	P7
SAMN08325695	c1 chip size	Large
SAMN08325694	source_name	Human dermal fibroblasts
SAMN08325694	disease	RDEB
SAMN08325694	cell type	Fibroblast
SAMN08325694	passage number	P7
SAMN08325694	c1 chip size	Large
SAMN08325693	source_name	Human dermal fibroblasts
SAMN08325693	disease	RDEB
SAMN08325693	cell type	Fibroblast
SAMN08325693	passage number	P7
SAMN08325693	c1 chip size	Large
SAMN08325692	source_name	Human dermal fibroblasts
SAMN08325692	disease	RDEB
SAMN08325692	cell type	Fibroblast
SAMN08325692	passage number	P7
SAMN08325692	c1 chip size	Large
SAMN08325691	source_name	Human dermal fibroblasts
SAMN08325691	disease	RDEB
SAMN08325691	cell type	Fibroblast
SAMN08325691	passage number	P7
SAMN08325691	c1 chip size	Large
SAMN08325690	source_name	Human dermal fibroblasts
SAMN08325690	disease	RDEB
SAMN08325690	cell type	Fibroblast
SAMN08325690	passage number	P7
SAMN08325690	c1 chip size	Large
SAMN08325689	source_name	Human dermal fibroblasts
SAMN08325689	disease	RDEB
SAMN08325689	cell type	Fibroblast
SAMN08325689	passage number	P7
SAMN08325689	c1 chip size	Large
SAMN08325688	source_name	Human dermal fibroblasts
SAMN08325688	disease	RDEB
SAMN08325688	cell type	Fibroblast
SAMN08325688	passage number	P7
SAMN08325688	c1 chip size	Large
SAMN08325687	source_name	Human dermal fibroblasts
SAMN08325687	disease	RDEB
SAMN08325687	cell type	Fibroblast
SAMN08325687	passage number	P7
SAMN08325687	c1 chip size	Large
SAMN08325686	source_name	Human dermal fibroblasts
SAMN08325686	disease	RDEB
SAMN08325686	cell type	Fibroblast
SAMN08325686	passage number	P7
SAMN08325686	c1 chip size	Large
SAMN08325685	source_name	Human dermal fibroblasts
SAMN08325685	disease	RDEB
SAMN08325685	cell type	Fibroblast
SAMN08325685	passage number	P7
SAMN08325685	c1 chip size	Large
SAMN08325684	source_name	Human dermal fibroblasts
SAMN08325684	disease	RDEB
SAMN08325684	cell type	Fibroblast
SAMN08325684	passage number	P7
SAMN08325684	c1 chip size	Large
SAMN08325683	source_name	Human dermal fibroblasts
SAMN08325683	disease	RDEB
SAMN08325683	cell type	Fibroblast
SAMN08325683	passage number	P7
SAMN08325683	c1 chip size	Large
SAMN08325682	source_name	Human dermal fibroblasts
SAMN08325682	disease	RDEB
SAMN08325682	cell type	Fibroblast
SAMN08325682	passage number	P7
SAMN08325682	c1 chip size	Large
SAMN08325681	source_name	Human dermal fibroblasts
SAMN08325681	disease	RDEB
SAMN08325681	cell type	Fibroblast
SAMN08325681	passage number	P7
SAMN08325681	c1 chip size	Large
SAMN08325680	source_name	Human dermal fibroblasts
SAMN08325680	disease	RDEB
SAMN08325680	cell type	Fibroblast
SAMN08325680	passage number	P7
SAMN08325680	c1 chip size	Large
SAMN08325679	source_name	Human dermal fibroblasts
SAMN08325679	disease	RDEB
SAMN08325679	cell type	Fibroblast
SAMN08325679	passage number	P7
SAMN08325679	c1 chip size	Large
SAMN08325678	source_name	Human dermal fibroblasts
SAMN08325678	disease	RDEB
SAMN08325678	cell type	Fibroblast
