Acc	AttrName	AttrVal	AttrValNorm
SAMEA104544747	disease	Bloom syndrome	Bloom Syndrome
SAMEA104544748	disease	Bloom syndrome	Bloom Syndrome
SAMEA104544749	disease	Bloom syndrome	Bloom Syndrome
SAMEA104544750	disease	Bloom syndrome	Bloom Syndrome
SAMEA104544751	disease	Bloom syndrome	Bloom Syndrome
SAMEA104544752	disease	Bloom syndrome	Bloom Syndrome
SAMEA104544753	disease	Bloom syndrome	Bloom Syndrome
SAMEA104544754	disease	Bloom syndrome	Bloom Syndrome
SAMEA104544755	disease	Bloom syndrome	Bloom Syndrome
SAMEA104544756	disease	Bloom syndrome	Bloom Syndrome
SAMEA104544757	disease	Bloom syndrome	Bloom Syndrome
SAMEA104544758	disease	Bloom syndrome	Bloom Syndrome
SAMEA104544759	disease	Bloom syndrome	Bloom Syndrome
SAMEA104544760	disease	Bloom syndrome	Bloom Syndrome
SAMEA104544761	disease	Bloom syndrome	Bloom Syndrome
SAMEA104544762	disease	Bloom syndrome	Bloom Syndrome
SAMEA104544763	disease	Bloom syndrome	Bloom Syndrome
SAMEA104544764	disease	Bloom syndrome	Bloom Syndrome
SAMEA104544765	disease	Bloom syndrome	Bloom Syndrome
SAMEA104544766	disease	Bloom syndrome	Bloom Syndrome
SAMEA104544767	disease	Bloom syndrome	Bloom Syndrome
SAMEA104544768	disease	Bloom syndrome	Bloom Syndrome
SAMEA104544769	disease	Bloom syndrome	Bloom Syndrome
SAMEA104544770	disease	Bloom syndrome	Bloom Syndrome
SAMEA104544771	disease	Bloom syndrome	Bloom Syndrome
SAMEA104544772	disease	Bloom syndrome	Bloom Syndrome
SAMEA104544773	disease	Bloom syndrome	Bloom Syndrome
SAMEA104544774	disease	Bloom syndrome	Bloom Syndrome
SAMEA104544775	disease	Bloom syndrome	Bloom Syndrome
SAMEA104544776	disease	Bloom syndrome	Bloom Syndrome
SAMEA104544777	disease	Bloom syndrome	Bloom Syndrome
SAMEA104544778	disease	Bloom syndrome	Bloom Syndrome
SAMEA104544779	disease	Bloom syndrome	Bloom Syndrome
SAMEA104544780	disease	Bloom syndrome	Bloom Syndrome
SAMEA104544781	disease	Bloom syndrome	Bloom Syndrome
SAMEA104544782	disease	Bloom syndrome	Bloom Syndrome
SAMEA104544783	disease	Bloom syndrome	Bloom Syndrome
SAMEA104544784	disease	Bloom syndrome	Bloom Syndrome
SAMEA104544785	disease	Bloom syndrome	Bloom Syndrome
SAMEA104544786	disease	Bloom syndrome	Bloom Syndrome
SAMEA104544787	disease	Bloom syndrome	Bloom Syndrome
SAMEA104544788	disease	Bloom syndrome	Bloom Syndrome
SAMEA104544789	disease	Bloom syndrome	Bloom Syndrome
SAMEA104544790	disease	Bloom syndrome	Bloom Syndrome
SAMEA104544791	disease	Bloom syndrome	Bloom Syndrome
SAMEA104544792	disease	Bloom syndrome	Bloom Syndrome
SAMEA104544793	disease	Bloom syndrome	Bloom Syndrome
SAMEA104544794	disease	Bloom syndrome	Bloom Syndrome
SAMEA104544795	disease	Bloom syndrome	Bloom Syndrome
SAMEA104544796	disease	Bloom syndrome	Bloom Syndrome
SAMEA104544797	disease	Bloom syndrome	Bloom Syndrome
SAMEA104544798	disease	Bloom syndrome	Bloom Syndrome
SAMEA104544799	disease	Bloom syndrome	Bloom Syndrome
SAMEA104544800	disease	Bloom syndrome	Bloom Syndrome
SAMEA104544801	disease	Bloom syndrome	Bloom Syndrome
SAMEA104544802	disease	Bloom syndrome	Bloom Syndrome
SAMEA104544803	disease	Bloom syndrome	Bloom Syndrome
SAMEA104544804	disease	Bloom syndrome	Bloom Syndrome
SAMEA104544805	disease	Bloom syndrome	Bloom Syndrome
SAMEA104544806	disease	Bloom syndrome	Bloom Syndrome
SAMEA104544807	disease	Bloom syndrome	Bloom Syndrome
SAMEA104544808	disease	Bloom syndrome	Bloom Syndrome
SAMEA104544809	disease	Bloom syndrome	Bloom Syndrome
SAMEA104544810	disease	Bloom syndrome	Bloom Syndrome
SAMEA104544811	disease	Bloom syndrome	Bloom Syndrome
SAMEA104544812	disease	Bloom syndrome	Bloom Syndrome
SAMEA104544813	disease	Bloom syndrome	Bloom Syndrome
SAMEA104544814	disease	Bloom syndrome	Bloom Syndrome
SAMEA104544815	disease	Bloom syndrome	Bloom Syndrome
SAMEA104544816	disease	Bloom syndrome	Bloom Syndrome
SAMEA104544817	disease	Bloom syndrome	Bloom Syndrome
SAMEA104544818	disease	Bloom syndrome	Bloom Syndrome
SAMEA104544819	disease	Bloom syndrome	Bloom Syndrome
SAMEA104544820	disease	Bloom syndrome	Bloom Syndrome
SAMEA104544821	disease	Bloom syndrome	Bloom Syndrome
SAMEA104544822	disease	Bloom syndrome	Bloom Syndrome
SAMEA104544823	disease	Bloom syndrome	Bloom Syndrome
SAMEA104544824	disease	Bloom syndrome	Bloom Syndrome
SAMEA104544825	disease	Bloom syndrome	Bloom Syndrome
SAMEA104544826	disease	Bloom syndrome	Bloom Syndrome
SAMEA104544827	disease	Bloom syndrome	Bloom Syndrome
SAMEA104544828	disease	Bloom syndrome	Bloom Syndrome
SAMEA104544829	disease	Bloom syndrome	Bloom Syndrome
SAMEA104544830	disease	Bloom syndrome	Bloom Syndrome
SAMEA104544831	disease	Bloom syndrome	Bloom Syndrome
SAMEA104544832	disease	Bloom syndrome	Bloom Syndrome
SAMEA104544833	disease	Bloom syndrome	Bloom Syndrome
SAMEA104544834	disease	Bloom syndrome	Bloom Syndrome
SAMEA104544835	disease	Bloom syndrome	Bloom Syndrome
SAMEA104544836	disease	Bloom syndrome	Bloom Syndrome
SAMEA104544837	disease	Bloom syndrome	Bloom Syndrome
SAMEA104544838	disease	Bloom syndrome	Bloom Syndrome
SAMEA104544839	disease	Bloom syndrome	Bloom Syndrome
SAMEA104544840	disease	Bloom syndrome	Bloom Syndrome
SAMEA104544841	disease	Bloom syndrome	Bloom Syndrome
SAMEA104544842	disease	Bloom syndrome	Bloom Syndrome
SAMEA104544843	disease	Bloom syndrome	Bloom Syndrome
SAMEA104544844	disease	Bloom syndrome	Bloom Syndrome
SAMEA104544845	disease	Bloom syndrome	Bloom Syndrome
SAMEA104544846	disease	Bloom syndrome	Bloom Syndrome
SAMEA104544847	disease	Bloom syndrome	Bloom Syndrome
SAMEA104544848	disease	Bloom syndrome	Bloom Syndrome
SAMEA104544849	disease	Bloom syndrome	Bloom Syndrome
SAMEA104544850	disease	Bloom syndrome	Bloom Syndrome
SAMEA104544851	disease	Bloom syndrome	Bloom Syndrome
SAMEA104544852	disease	Bloom syndrome	Bloom Syndrome
SAMEA104544853	disease	Bloom syndrome	Bloom Syndrome
SAMEA104544854	disease	Bloom syndrome	Bloom Syndrome
SAMEA104544855	disease	Bloom syndrome	Bloom Syndrome
SAMEA104544856	disease	Bloom syndrome	Bloom Syndrome
SAMEA104544857	disease	Bloom syndrome	Bloom Syndrome
SAMEA104544858	disease	Bloom syndrome	Bloom Syndrome
SAMEA104544859	disease	Bloom syndrome	Bloom Syndrome
SAMEA104544860	disease	Bloom syndrome	Bloom Syndrome
SAMEA104544861	disease	Bloom syndrome	Bloom Syndrome
SAMEA104544862	disease	Bloom syndrome	Bloom Syndrome
SAMEA104544863	disease	Bloom syndrome	Bloom Syndrome
SAMEA104544864	disease	Bloom syndrome	Bloom Syndrome
SAMEA104544865	disease	Bloom syndrome	Bloom Syndrome
SAMEA104544866	disease	Bloom syndrome	Bloom Syndrome
SAMEA104544867	disease	Bloom syndrome	Bloom Syndrome
SAMEA104544868	disease	Bloom syndrome	Bloom Syndrome
SAMEA104544869	disease	Bloom syndrome	Bloom Syndrome
SAMEA104544870	disease	Bloom syndrome	Bloom Syndrome
SAMEA104544871	disease	Bloom syndrome	Bloom Syndrome
SAMEA104544872	disease	Bloom syndrome	Bloom Syndrome
SAMEA104544873	disease	Bloom syndrome	Bloom Syndrome
SAMEA104544874	disease	Bloom syndrome	Bloom Syndrome
SAMEA104544875	disease	Bloom syndrome	Bloom Syndrome
SAMEA104544876	disease	Bloom syndrome	Bloom Syndrome
SAMEA104544877	disease	Bloom syndrome	Bloom Syndrome
SAMEA104544878	disease	Bloom syndrome	Bloom Syndrome
SAMEA104544879	disease	Bloom syndrome	Bloom Syndrome
SAMEA104544880	disease	Bloom syndrome	Bloom Syndrome
SAMEA104544881	disease	Bloom syndrome	Bloom Syndrome
SAMEA104544882	disease	Bloom syndrome	Bloom Syndrome
SAMEA104544883	disease	Bloom syndrome	Bloom Syndrome
SAMEA104544884	disease	Bloom syndrome	Bloom Syndrome
SAMEA104544885	disease	Bloom syndrome	Bloom Syndrome
SAMEA104544886	disease	Bloom syndrome	Bloom Syndrome
SAMEA104544887	disease	Bloom syndrome	Bloom Syndrome
SAMEA104544888	disease	Bloom syndrome	Bloom Syndrome
SAMEA104544889	disease	Bloom syndrome	Bloom Syndrome
SAMEA104544890	disease	Bloom syndrome	Bloom Syndrome
SAMEA104544891	disease	Bloom syndrome	Bloom Syndrome
SAMEA104544892	disease	Bloom syndrome	Bloom Syndrome
SAMEA104544893	disease	Bloom syndrome	Bloom Syndrome
SAMEA104544894	disease	Bloom syndrome	Bloom Syndrome
SAMEA104544895	disease	Bloom syndrome	Bloom Syndrome
SAMEA104544896	disease	Bloom syndrome	Bloom Syndrome
SAMEA104544897	disease	Bloom syndrome	Bloom Syndrome
SAMEA104544898	disease	Bloom syndrome	Bloom Syndrome
SAMEA104544899	disease	Bloom syndrome	Bloom Syndrome
SAMEA104544900	disease	Bloom syndrome	Bloom Syndrome
SAMEA104544901	disease	Bloom syndrome	Bloom Syndrome
SAMEA104544902	disease	Bloom syndrome	Bloom Syndrome
SAMEA104544903	disease	Bloom syndrome	Bloom Syndrome
SAMEA104544904	disease	Bloom syndrome	Bloom Syndrome
SAMEA104544905	disease	Bloom syndrome	Bloom Syndrome
SAMEA104544906	disease	Bloom syndrome	Bloom Syndrome
SAMEA104544907	disease	Bloom syndrome	Bloom Syndrome
SAMEA104544908	disease	Bloom syndrome	Bloom Syndrome
SAMEA104544909	disease	Bloom syndrome	Bloom Syndrome
SAMEA104544910	disease	Bloom syndrome	Bloom Syndrome
SAMEA104544911	disease	Bloom syndrome	Bloom Syndrome
SAMEA104544912	disease	Bloom syndrome	Bloom Syndrome
SAMEA104544913	disease	Bloom syndrome	Bloom Syndrome
SAMEA104544914	disease	Bloom syndrome	Bloom Syndrome
SAMEA104544915	disease	Bloom syndrome	Bloom Syndrome
SAMEA104544916	disease	Bloom syndrome	Bloom Syndrome
SAMEA104544917	disease	Bloom syndrome	Bloom Syndrome
SAMEA104544918	disease	Bloom syndrome	Bloom Syndrome
SAMEA104544919	disease	Bloom syndrome	Bloom Syndrome
SAMEA104544920	disease	Bloom syndrome	Bloom Syndrome
SAMEA104544921	disease	Bloom syndrome	Bloom Syndrome
SAMEA104544922	disease	Bloom syndrome	Bloom Syndrome
SAMEA104544923	disease	Bloom syndrome	Bloom Syndrome
SAMEA104544924	disease	Bloom syndrome	Bloom Syndrome
SAMEA104544925	disease	Bloom syndrome	Bloom Syndrome
SAMEA104544926	disease	Bloom syndrome	Bloom Syndrome
SAMEA104544927	disease	Bloom syndrome	Bloom Syndrome
SAMEA104544928	disease	Bloom syndrome	Bloom Syndrome
SAMEA104544929	disease	Bloom syndrome	Bloom Syndrome
SAMEA104544930	disease	Bloom syndrome	Bloom Syndrome
SAMEA104544931	disease	Bloom syndrome	Bloom Syndrome
SAMEA104544932	disease	Bloom syndrome	Bloom Syndrome
SAMEA104544933	disease	Bloom syndrome	Bloom Syndrome
SAMEA104544934	disease	Bloom syndrome	Bloom Syndrome
SAMEA104544935	disease	Bloom syndrome	Bloom Syndrome
SAMEA104544936	disease	Bloom syndrome	Bloom Syndrome
SAMEA104544937	disease	Bloom syndrome	Bloom Syndrome
SAMEA104544938	disease	Bloom syndrome	Bloom Syndrome
SAMEA104544939	disease	Bloom syndrome	Bloom Syndrome
SAMEA104544940	disease	Bloom syndrome	Bloom Syndrome
SAMEA104544941	disease	Bloom syndrome	Bloom Syndrome
SAMEA104544942	disease	Bloom syndrome	Bloom Syndrome
SAMEA104544943	disease	Bloom syndrome	Bloom Syndrome
SAMEA104544944	disease	Bloom syndrome	Bloom Syndrome
SAMEA104544945	disease	Bloom syndrome	Bloom Syndrome
SAMEA104544946	disease	Bloom syndrome	Bloom Syndrome
SAMEA104544947	disease	Bloom syndrome	Bloom Syndrome
SAMEA104544948	disease	Bloom syndrome	Bloom Syndrome
SAMEA104544949	disease	Bloom syndrome	Bloom Syndrome
SAMEA104544950	disease	Bloom syndrome	Bloom Syndrome
SAMEA104544951	disease	Bloom syndrome	Bloom Syndrome
SAMEA104544952	disease	Bloom syndrome	Bloom Syndrome
SAMEA104544953	disease	Bloom syndrome	Bloom Syndrome
SAMEA104544954	disease	Bloom syndrome	Bloom Syndrome
SAMEA104544955	disease	Bloom syndrome	Bloom Syndrome
SAMEA104544956	disease	Bloom syndrome	Bloom Syndrome
SAMEA104544957	disease	Bloom syndrome	Bloom Syndrome
SAMEA104544958	disease	Bloom syndrome	Bloom Syndrome
SAMEA104544959	disease	Bloom syndrome	Bloom Syndrome
SAMEA104544960	disease	Bloom syndrome	Bloom Syndrome
SAMEA104544961	disease	Bloom syndrome	Bloom Syndrome
SAMEA104544962	disease	Bloom syndrome	Bloom Syndrome
SAMEA104544963	disease	Bloom syndrome	Bloom Syndrome
SAMEA104544964	disease	Bloom syndrome	Bloom Syndrome
SAMEA104544965	disease	Bloom syndrome	Bloom Syndrome
SAMEA104544966	disease	Bloom syndrome	Bloom Syndrome
SAMEA104544967	disease	Bloom syndrome	Bloom Syndrome
SAMEA104544968	disease	Bloom syndrome	Bloom Syndrome
SAMEA104544969	disease	Bloom syndrome	Bloom Syndrome
SAMEA104544970	disease	Bloom syndrome	Bloom Syndrome
SAMEA104544971	disease	Bloom syndrome	Bloom Syndrome
SAMEA104544972	disease	Bloom syndrome	Bloom Syndrome
SAMEA104544973	disease	Bloom syndrome	Bloom Syndrome
SAMEA104544974	disease	Bloom syndrome	Bloom Syndrome
SAMEA104544975	disease	Bloom syndrome	Bloom Syndrome
SAMEA104544976	disease	Bloom syndrome	Bloom Syndrome
SAMEA104544977	disease	Bloom syndrome	Bloom Syndrome
SAMEA104544978	disease	Bloom syndrome	Bloom Syndrome
SAMEA104544979	disease	Bloom syndrome	Bloom Syndrome
SAMEA104544980	disease	Bloom syndrome	Bloom Syndrome
SAMEA104544981	disease	Bloom syndrome	Bloom Syndrome
SAMEA104544982	disease	Bloom syndrome	Bloom Syndrome
SAMEA104544983	disease	Bloom syndrome	Bloom Syndrome
SAMEA104544984	disease	Bloom syndrome	Bloom Syndrome
SAMEA104544985	disease	Bloom syndrome	Bloom Syndrome
SAMEA104544986	disease	Bloom syndrome	Bloom Syndrome
SAMEA104544987	disease	Bloom syndrome	Bloom Syndrome
SAMEA104544988	disease	Bloom syndrome	Bloom Syndrome
SAMEA104544989	disease	Bloom syndrome	Bloom Syndrome
SAMEA104544990	disease	Bloom syndrome	Bloom Syndrome
SAMEA104544991	disease	Bloom syndrome	Bloom Syndrome
SAMEA104544992	disease	Bloom syndrome	Bloom Syndrome
SAMEA104544993	disease	Bloom syndrome	Bloom Syndrome
SAMEA104544994	disease	Bloom syndrome	Bloom Syndrome
SAMEA104544995	disease	Bloom syndrome	Bloom Syndrome
SAMEA104544996	disease	Bloom syndrome	Bloom Syndrome
SAMEA104544997	disease	Bloom syndrome	Bloom Syndrome
SAMEA104544998	disease	Bloom syndrome	Bloom Syndrome
SAMEA104544999	disease	Bloom syndrome	Bloom Syndrome
SAMEA104545000	disease	Bloom syndrome	Bloom Syndrome
SAMEA104545001	disease	Bloom syndrome	Bloom Syndrome
SAMEA104545002	disease	Bloom syndrome	Bloom Syndrome
SAMEA104545003	disease	Bloom syndrome	Bloom Syndrome
SAMEA104545004	disease	Bloom syndrome	Bloom Syndrome
SAMEA104545005	disease	Bloom syndrome	Bloom Syndrome
SAMEA104545006	disease	Bloom syndrome	Bloom Syndrome
SAMEA104545007	disease	Bloom syndrome	Bloom Syndrome
SAMEA104545008	disease	Bloom syndrome	Bloom Syndrome
SAMEA104545009	disease	Bloom syndrome	Bloom Syndrome
SAMEA104545010	disease	Bloom syndrome	Bloom Syndrome
SAMEA104545011	disease	Bloom syndrome	Bloom Syndrome
SAMEA104545012	disease	Bloom syndrome	Bloom Syndrome
SAMEA104545013	disease	Bloom syndrome	Bloom Syndrome
SAMEA104545014	disease	Bloom syndrome	Bloom Syndrome
SAMEA104545015	disease	Bloom syndrome	Bloom Syndrome
SAMEA104545016	disease	Bloom syndrome	Bloom Syndrome
SAMEA104545017	disease	Bloom syndrome	Bloom Syndrome
SAMEA104545018	disease	Bloom syndrome	Bloom Syndrome
SAMEA104545019	disease	Bloom syndrome	Bloom Syndrome
SAMEA104545020	disease	Bloom syndrome	Bloom Syndrome
SAMEA104545021	disease	Bloom syndrome	Bloom Syndrome
SAMEA104545022	disease	Bloom syndrome	Bloom Syndrome
SAMEA104545023	disease	Bloom syndrome	Bloom Syndrome
SAMEA104545024	disease	Bloom syndrome	Bloom Syndrome
SAMEA104545025	disease	Bloom syndrome	Bloom Syndrome
SAMEA104545026	disease	Bloom syndrome	Bloom Syndrome
SAMEA104545027	disease	Bloom syndrome	Bloom Syndrome
SAMEA104545028	disease	Bloom syndrome	Bloom Syndrome
SAMEA104545029	disease	Bloom syndrome	Bloom Syndrome
SAMEA104545030	disease	Bloom syndrome	Bloom Syndrome
SAMEA104545031	disease	Bloom syndrome	Bloom Syndrome
SAMEA104545032	disease	Bloom syndrome	Bloom Syndrome
SAMEA104545033	disease	Bloom syndrome	Bloom Syndrome
SAMEA104545034	disease	Bloom syndrome	Bloom Syndrome
SAMEA104545035	disease	Bloom syndrome	Bloom Syndrome
SAMEA104545036	disease	Bloom syndrome	Bloom Syndrome
SAMEA104545037	disease	Bloom syndrome	Bloom Syndrome
SAMEA104545038	disease	Bloom syndrome	Bloom Syndrome
SAMEA104545039	disease	Bloom syndrome	Bloom Syndrome
SAMEA104545040	disease	Bloom syndrome	Bloom Syndrome
SAMEA104545041	disease	Bloom syndrome	Bloom Syndrome
SAMEA104545042	disease	Bloom syndrome	Bloom Syndrome
SAMEA104545043	disease	Bloom syndrome	Bloom Syndrome
SAMEA104545044	disease	Bloom syndrome	Bloom Syndrome
SAMEA104545045	disease	Bloom syndrome	Bloom Syndrome
SAMEA104545046	disease	Bloom syndrome	Bloom Syndrome
SAMEA104545047	disease	Bloom syndrome	Bloom Syndrome
SAMEA104545048	disease	Bloom syndrome	Bloom Syndrome
SAMEA104545049	disease	Bloom syndrome	Bloom Syndrome
SAMEA104545050	disease	Bloom syndrome	Bloom Syndrome
SAMEA104545051	disease	Bloom syndrome	Bloom Syndrome
SAMEA104545052	disease	Bloom syndrome	Bloom Syndrome
SAMEA104545053	disease	Bloom syndrome	Bloom Syndrome
SAMEA104545054	disease	Bloom syndrome	Bloom Syndrome
SAMEA104545055	disease	Bloom syndrome	Bloom Syndrome
SAMEA104545056	disease	Bloom syndrome	Bloom Syndrome
SAMEA104545057	disease	Bloom syndrome	Bloom Syndrome
SAMEA104545058	disease	Bloom syndrome	Bloom Syndrome
SAMEA104545059	disease	Bloom syndrome	Bloom Syndrome
SAMEA104545060	disease	Bloom syndrome	Bloom Syndrome
SAMEA104545061	disease	Bloom syndrome	Bloom Syndrome
SAMEA104545062	disease	Bloom syndrome	Bloom Syndrome
SAMEA104545063	disease	Bloom syndrome	Bloom Syndrome
SAMEA104545064	disease	Bloom syndrome	Bloom Syndrome
SAMEA104545065	disease	Bloom syndrome	Bloom Syndrome
SAMEA104545066	disease	Bloom syndrome	Bloom Syndrome
